Time,PACKAGED VAV WITH RHT - L01:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Tot Cool Cap [W]
10:55:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827157E+00,1.553684E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019146E+00,6.674392E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766310E+00,1.502490E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.429096E-01,6.651333E+03,1.247489E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124646E+01,4.565646E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771844E+00,1.718113E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106561E+01,4.414392E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827150E+00,1.553681E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019141E+00,6.674381E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766303E+00,1.502487E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.631915E-01,7.010022E+03,1.310186E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124643E+01,4.565632E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771818E+00,1.718107E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106558E+01,4.414377E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:05:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827144E+00,1.553678E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019136E+00,6.674370E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766297E+00,1.502485E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.835688E-01,7.356073E+03,1.371702E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124639E+01,4.565617E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771793E+00,1.718102E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106554E+01,4.414363E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827138E+00,1.553676E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019131E+00,6.674360E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766291E+00,1.502482E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.040399E-01,7.706734E+03,1.433813E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124636E+01,4.565603E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771768E+00,1.718096E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106550E+01,4.414349E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:15:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827132E+00,1.553674E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019127E+00,6.674350E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766285E+00,1.502480E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.246128E-01,8.062147E+03,1.496542E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124632E+01,4.565589E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771743E+00,1.718091E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106547E+01,4.414335E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827126E+00,1.553671E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019122E+00,6.674340E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766279E+00,1.502477E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.452938E-01,8.422434E+03,1.559909E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124629E+01,4.565576E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771719E+00,1.718085E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106543E+01,4.414321E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:25:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827120E+00,1.553669E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019118E+00,6.674331E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766273E+00,1.502475E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.661103E-01,8.788046E+03,1.623998E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124626E+01,4.565562E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771696E+00,1.718080E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106540E+01,4.414307E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:30:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827115E+00,1.553667E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019114E+00,6.674321E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766267E+00,1.502473E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.870815E-01,9.159313E+03,1.688865E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124622E+01,4.565549E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771672E+00,1.718075E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106537E+01,4.414294E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:35:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827109E+00,1.553664E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019110E+00,6.674312E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766261E+00,1.502470E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.082269E-01,9.536578E+03,1.754571E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124619E+01,4.565536E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771649E+00,1.718070E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106533E+01,4.414281E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:40:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827104E+00,1.553662E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019106E+00,6.674303E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766256E+00,1.502468E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.295777E-01,9.920375E+03,1.821210E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124616E+01,4.565523E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771626E+00,1.718065E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106530E+01,4.414268E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:45:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827099E+00,1.553660E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019102E+00,6.674294E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766251E+00,1.502466E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.446051E-01,1.020736E+04,1.869849E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124613E+01,4.565510E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771604E+00,1.718060E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106527E+01,4.414256E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:50:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827094E+00,1.553658E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019098E+00,6.674286E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766245E+00,1.502464E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.628570E-01,1.054800E+04,1.928108E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124610E+01,4.565498E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771582E+00,1.718055E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106524E+01,4.414243E+05,0.000000E+00,0.000000E+00,0.000000E+00
11:55:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827088E+00,1.553656E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019094E+00,6.674277E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766240E+00,1.502462E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.796161E-01,1.086762E+04,1.982306E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.578099E-03,6.446689E+01,1.541551E+02,0.000000E+00,0.000000E+00,4.434547E-03,6.244546E+01,1.481982E+02,1.124607E+01,4.565486E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771560E+00,1.718050E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106521E+01,4.414231E+05,0.000000E+00,0.000000E+00,0.000000E+00
12:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827083E+00,1.553654E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019090E+00,6.674269E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766235E+00,1.502460E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.959834E-01,1.118354E+04,2.035627E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.213667E-03,1.021417E+02,2.434818E+02,0.000000E+00,0.000000E+00,7.139947E-03,1.010978E+02,2.391852E+02,1.124604E+01,4.565474E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771539E+00,1.718045E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106518E+01,4.414219E+05,0.000000E+00,0.000000E+00,0.000000E+00
12:05:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827079E+00,1.553652E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019086E+00,6.674261E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766230E+00,1.502458E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.123215E-01,1.149045E+04,2.087983E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.108380E-02,1.576312E+02,3.748241E+02,0.000000E+00,0.000000E+00,1.096818E-02,1.559869E+02,3.681360E+02,1.124601E+01,4.565462E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771518E+00,1.718041E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106515E+01,4.414207E+05,0.000000E+00,0.000000E+00,0.000000E+00
12:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827074E+00,1.553650E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019083E+00,6.674253E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766225E+00,1.502456E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.287024E-01,1.180009E+04,2.140673E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.547881E-02,2.211003E+02,5.244493E+02,0.000000E+00,0.000000E+00,1.535008E-02,2.192615E+02,5.161993E+02,1.124598E+01,4.565450E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771497E+00,1.718036E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106512E+01,4.414195E+05,0.000000E+00,0.000000E+00,0.000000E+00
12:15:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827069E+00,1.553648E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019079E+00,6.674245E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766220E+00,1.502454E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.451665E-01,1.211313E+04,2.193818E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.042655E-02,2.930467E+02,6.934036E+02,0.000000E+00,0.000000E+00,2.028298E-02,2.909871E+02,6.833922E+02,1.124595E+01,4.565438E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771476E+00,1.718032E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106509E+01,4.414183E+05,0.000000E+00,0.000000E+00,0.000000E+00
12:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827064E+00,1.553646E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019076E+00,6.674237E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766215E+00,1.502452E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.617448E-01,1.243007E+04,2.247512E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.591206E-02,3.733583E+02,8.812859E+02,0.000000E+00,0.000000E+00,2.575469E-02,3.710908E+02,8.694093E+02,1.124592E+01,4.565427E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771456E+00,1.718027E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106506E+01,4.414172E+05,0.000000E+00,0.000000E+00,0.000000E+00
12:25:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.827060E+00,1.553644E+05,0.000000E+00,0.000000E+00,0.000000E+00,3.019072E+00,6.674229E+04,0.000000E+00,0.000000E+00,0.000000E+00,3.766211E+00,1.502450E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.784691E-01,1.275148E+04,2.301851E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.194381E-02,4.622578E+02,1.088488E+03,0.000000E+00,0.000000E+00,3.177306E-02,4.597869E+02,1.074620E+03,1.124589E+01,4.565416E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.771436E+00,1.718023E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.106503E+01,4.414160E+05,0.000000E+00,0.000000E+00,0.000000E+00
